,1,2,3,4,5
25,0.7680361799031793,0.7690388192432233,0.7689816883724889,0.7594289240175293,0.753144519019146
100,0.7678844420514225,0.7753623988538214,0.7709789182526944,0.7720390902232689,0.7524325385369875
