,1,2,3,4,5
25,0.7660977443427557,0.7495849054637175,0.7765022368114763,0.7754999545279788,0.7566365270363079
100,0.7601109749311933,0.7576721537057111,0.7721985678847637,0.773353663024415,0.7590721139154685
