,1,2,3,4,5
25,0.7640343308544052,0.743879027606957,0.7711601248756456,0.7644793942193572,0.7683724243049318
100,0.7588944850795271,0.7589924826544511,0.7698788641124432,0.770829663217396,0.7606712224965803
