,1,2,3,4,5
25,0.7116283690516739,0.697158991819775,0.7045671925078847,0.7049587861881689,0.7050328754564085
100,0.7134531637341239,0.6948209507262906,0.709116792196046,0.7029150030539033,0.7017626158723741
