,1,2,3,4,5
25,0.6977240507144814,0.731489982417016,0.7156605049641409,0.7321629187432833,0.7136740258224679
100,0.6752856263995618,0.6916157581453634,0.6863306436102062,0.7210045407526361,0.6902981746704135
