,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7726072061716271,0.5104817246644925,0.5906054243261802,0.5276110146312655
G_anxietyscore,0.7272107787348897,0.5089058355631334,0.5457588032855174,0.5101953834286161
G_totalscore,0.7394031201944194,0.4819237641361477,0.5515696659855407,0.48608465497079445
