,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7352295420241279,0.4726285966030147,0.5404838728282438,0.4670821281935849
G_anxietyscore,0.7114316659472599,0.4650414185619849,0.5268374836915071,0.4598283279894244
G_totalscore,0.6983853324382296,0.44961930903444347,0.5120150144800872,0.4395976382563888
