,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.021314155198055636,0.021850548010687885,0.028463355075596802,0.03457608334170572
G_anxietyscore,0.008881338642886474,0.02470878710350301,0.011034183782540759,0.029103531448828556
G_totalscore,0.021980245993104656,0.01604800728504442,0.0232612011943278,0.026505917105616797
