,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7643380359678058,0.4734400073594444,0.5696608196260131,0.4751473169481352
G_anxietyscore,0.7227897691195235,0.4834165701015122,0.5313057347838791,0.4841987844278365
G_totalscore,0.7325621061599495,0.4939535614488797,0.5380521704559178,0.49116255190775765
