,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7584342179399717,0.4607914430424517,0.5572361700463581,0.42553312539669286
G_anxietyscore,0.713211945637437,0.46236682892893094,0.5160682611131439,0.462071942346418
G_totalscore,0.7232566518221945,0.4827116454157613,0.5288277992870922,0.47355392534044033
