,1,2,3,4,5
25,0.7535079787788455,0.7231876908705259,0.7620630809667469,0.7403498510780303,0.7398182124996907
100,0.7516278660979202,0.7106394249477114,0.7560639079593626,0.7365367987063233,0.7320402243826347
