,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7780370837738294,0.5041332178022591,0.5926354039841588,0.5228288541479876
G_anxietyscore,0.7231573418921069,0.4884387451803289,0.5358627887955996,0.498417583052816
G_totalscore,0.7352153957226941,0.49486266352400526,0.5479466359264255,0.5061491431870272
