,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.003950861494145833,0.00468338885863695,0.006443309646166363,0.006768070013069628
G_anxietyscore,0.009397209921583981,0.0071676259032773205,0.010439130030231003,0.007696887706037515
G_totalscore,0.014666075295037351,0.006749650199427426,0.01309444113103797,0.007533317972595728
