,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7809238437279535,0.5083251323770418,0.5992095368148243,0.5279151039264035
G_anxietyscore,0.7303043981963298,0.4940253161285007,0.5444072560860205,0.5045255604047961
G_totalscore,0.7565660167665218,0.5074531572617578,0.5742608670165793,0.522296656434043
