,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7748648040113781,0.5024605801786992,0.586548220572175,0.5204744863392976
G_anxietyscore,0.7188071179522172,0.4818499082025339,0.5255235101534013,0.49207329478653666
G_totalscore,0.727010721325051,0.484274767066475,0.5382754380126447,0.49660148952939237
