,1,2,3,4,5
25,0.7214948502792192,0.7388226594891636,0.7548199484134926,0.7531131865386892,0.7587460908007885
100,0.7199698321400775,0.7524630167649852,0.7454491297313277,0.7320289883933834,0.7419302759024013
