,1,2,3,4,5
25,0.7419594631352343,0.7361795236113681,0.738336208282487,0.7487052233487007,0.6964735688971405
100,0.730983909542737,0.7450493675862577,0.7291871777845227,0.7493216646617205,0.6954966935769864
