,1,2,3,4,5
25,0.7214768213769558,0.7146045994970903,0.724120830616323,0.7105909405400143,0.7384833798063664
100,0.7223382391079771,0.7133195561277157,0.7329968643795503,0.7126696381593435,0.7527297908945304
