,1,2,3,4,5
25,0.7058392975616604,0.7292710947578013,0.714874311120977,0.7341147512829748,0.7197810907998027
100,0.6954015078388602,0.7192923952205782,0.7060425416184684,0.7332157203963412,0.7184651781953725
