,1,2,3,4,5
25,0.7078480570185807,0.7175089952174766,0.7038755725378286,0.7179837434536709,0.7142053097603919
100,0.7133670945884893,0.7219874651951409,0.7028699763160846,0.7276053274088028,0.7099269617439914
