,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7485349430317304,0.5226274265211399,0.5813108166611213,0.5275713260772519
G_anxietyscore,0.717790834030337,0.4900988400687217,0.5377640437325607,0.49496730188510785
G_totalscore,0.72058922424166,0.4934438456733366,0.5425910558968206,0.49300738870080174
