,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.749170539388169,0.48672463802012367,0.5782259710047499,0.48798159087179666
G_anxietyscore,0.709904422720518,0.47280385778176914,0.5076627667114866,0.42125677407378764
G_totalscore,0.7217887284992829,0.4827521388763725,0.5464054328746025,0.48335289027481715
