,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7615712882069114,0.49411979245300675,0.5828321364865172,0.5069052231077281
G_anxietyscore,0.7216435810676904,0.4814926880241345,0.5283333333730016,0.46579937947850053
G_totalscore,0.7301062395887725,0.48927984258004253,0.57075715971425,0.48790087886380873
