,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7404069389814306,0.48036197646925594,0.5676408011397992,0.4690579586358651
G_anxietyscore,0.7019321217220587,0.46692282223261916,0.4597560101253075,0.3348659543479382
G_totalscore,0.7090176288557999,0.47633576654262255,0.5348630894615369,0.47857778284944263
