,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7437430370722541,0.5139538603297005,0.5661234452633268,0.5185227526005505
G_anxietyscore,0.7024042749701411,0.4843647395551832,0.5169638528891777,0.4863144028637351
G_totalscore,0.7140833035500896,0.4829999217698152,0.5327739198302265,0.47385291557207454
