,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.012196074334649414,0.008061988465614397,0.007729449075495169,0.021637381339274373
G_anxietyscore,0.011183844460477054,0.007996641178332863,0.034021664446701426,0.08047528540792043
G_totalscore,0.011846254060626551,0.007641852390493037,0.01838382027081859,0.005344445617899768
