,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7365519087241654,0.37175897854601486,0.3370753823947012,0.2894236762970343
G_anxietyscore,0.6906009512642892,0.573121604259784,0.337613043486093,0.28198836788702464
G_totalscore,0.6973862716452007,0.4876725539727079,0.3362402639324217,0.28248047273399257
