,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7409123626338134,0.5128869114746543,0.3713202868848627,0.3566788368503508
G_anxietyscore,0.706373883588573,0.5355453307478084,0.36694130219486676,0.34267433595416663
G_totalscore,0.7158076816437883,0.5487697495637419,0.37154790742332344,0.35296982455678566
