,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.006620523210968963,0.11801511190052998,0.0029765522685940397,0.006089794177350893
G_anxietyscore,0.008556886019355208,0.061090635151169664,0.001734299810851196,0.005017789503616566
G_totalscore,0.007224239274279634,0.12597018689603118,0.0011225650449440568,0.0054309875716860865
