,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7323198022676656,0.2786237001481733,0.33447142231807203,0.28373861889569457
G_anxietyscore,0.6809414326840393,0.5069405057377854,0.33616252584032325,0.27777690200461985
G_totalscore,0.6920126698074025,0.38830853039183877,0.3353179014119235,0.2765630179069579
