,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.757721121757265,0.5809743961136671,0.38876745868459694,0.38557862534838017
G_anxietyscore,0.7140946660715349,0.5622315679503537,0.38375015011592783,0.37503415152363595
G_totalscore,0.7197271716587574,0.574098581011393,0.3895142747062968,0.3913625531794605
