,1,2,3,4,5
25,0.7071150054117017,0.72905160250512,0.7251824342024245,0.7091570994569235,0.7210788029783268
100,0.7065709031977884,0.727146922825896,0.7216791759778393,0.7147531489981448,0.7115113873302322
