,1,2,3,4,5
25,0.7303242019869595,0.7029033048908149,0.6958776508981467,0.7292273881964512,0.6990843697663564
100,0.7168592549603913,0.6876548848823836,0.6744275332415114,0.6988064969289364,0.6905685906409581
