,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7637729208000674,0.48273430571058684,0.5916196676940858,0.47630718360099655
G_anxietyscore,0.7167496526135241,0.4616295781988525,0.523307138344504,0.45353987896874315
G_totalscore,0.732389255759248,0.46214504457618455,0.5329618091037356,0.45803886922458065
