,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7550766798736891,0.4701750754487751,0.5694934635165381,0.4696883840027283
G_anxietyscore,0.7043571396974848,0.4548423776560524,0.5130269726300204,0.44441088070867896
G_totalscore,0.720864441303412,0.4516972372430123,0.5236009876670018,0.44753044466353364
