,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7656710185302369,0.48060047166091363,0.5808879063782619,0.47960539214660713
G_anxietyscore,0.7116170858110376,0.4647311048145741,0.5242439801354329,0.4551555786180389
G_totalscore,0.7269978781481691,0.45565090695523536,0.5297795058015466,0.45213426421501063
