,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.003520720406783131,0.01093488100253723,0.011937583206641218,0.013084974899250154
G_anxietyscore,0.006996473184895869,0.009333703401390194,0.00975180579835152,0.010441605915464636
G_totalscore,0.012504309589253224,0.005983805306813911,0.008330033381776632,0.007738661525048524
