,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7569231313347746,0.46393773492269563,0.5691171235069441,0.4530834436288934
G_anxietyscore,0.7046205686052078,0.4448493043199587,0.5068571491308717,0.43405037986314354
G_totalscore,0.7107588805376339,0.4515164248162028,0.5176400636403551,0.4443139141717437
