,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.76989574482499,0.4885267556166892,0.5831188336974688,0.5011221879326506
G_anxietyscore,0.7230917953756852,0.4792273081395605,0.5364211725169129,0.49147154774375
G_totalscore,0.7415359590898459,0.4943325291029265,0.569451267352383,0.5079386862662929
