,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.763185233108202,0.4858380343683934,0.5800547634754893,0.49857368151423226
G_anxietyscore,0.7182844658338471,0.47703578769188065,0.5333277193374256,0.48779319974729846
G_totalscore,0.728478302788486,0.4790902993154792,0.5410552328632299,0.4916953187334965
