,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.007908016734986957,0.006956795131592797,0.01056492405448733,0.008291327729597906
G_anxietyscore,0.010840920004387217,0.011627495744221904,0.015744312455187908,0.012558444770127625
G_totalscore,0.010880184743171128,0.008521732323683012,0.015679398025657428,0.009390603409421258
