,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7571582863205025,0.48676486303018074,0.578549432040971,0.501766865565809
G_anxietyscore,0.702113171588311,0.46627232421392667,0.5197230846650917,0.47394611036012896
G_totalscore,0.7136240284554662,0.4700799489045191,0.530350247837699,0.48373677538629317
