,roc_auc_ovo_macro,precision_macro,recall_macro,f1_macro
G_depressionscore,0.7560116269229802,0.4830532404480398,0.576172789404747,0.4961286304936167
G_anxietyscore,0.7147545077335201,0.4734432183094084,0.5284786678196678,0.4845647451962858
G_totalscore,0.7214962166774003,0.46831817518919355,0.5288323018620532,0.4799100035131077
