,1,2,3,4,5
25,0.7231086135238924,0.7547895353939641,0.7442699007250547,0.728088956242294,0.7477330894595143
100,0.733175915670039,0.7517031954647114,0.7620820661683917,0.7394333839515519,0.74851857663684
